Episode,Date,Guests (Himself/Herself - Role),References
2x16,2004-11-20,ry40inln:Christian O'Connell (Himself - Host);9ysv04sr:Steve Bunce (Himself);0ov42z95:Gary Beadle (Himself);e3na5vof:Chris Sheasby (Himself);4leemiza:Greg Brady (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x17,2004-11-22,ry40inln:Christian O'Connell (Himself - Host);9ysv04sr:Steve Bunce (Himself);c0evx1jf:Dominic Holland (Himself);ff58vvej:Gavin Peacock (Himself);7ovbhxjj:Mark Pougatch (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x18,2004-11-27,ry40inln:Christian O'Connell (Himself - Host);9ysv04sr:Steve Bunce (Himself);iv4cr5kf:Kevin Day (Himself);4leemiza:Greg Brady (Himself);g0wfo1co:Ronnie Irani (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x19,2004-12-04,ry40inln:Christian O'Connell (Himself - Host);pu8fd1a9:John Rawling (Himself);ff58vvej:Gavin Peacock (Himself);hrzutl6b:Will Buckley (Himself);z2hsca0r:Bob Mills (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x20,2004-12-11,ry40inln:Christian O'Connell (Himself - Host);4leemiza:Greg Brady (Himself);z1hlqu1w:Danny Kelly (Himself);9ysv04sr:Steve Bunce (Himself);dguo3ras:Richard Park (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x21,2004-12-18,ry40inln:Christian O'Connell (Himself - Host);pu8fd1a9:John Rawling (Himself);yipahedd:Sean Lock (Himself);9ysv04sr:Steve Bunce (Himself);epod5dl8:James Nesbitt (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x22,2004-12-25,ry40inln:Christian O'Connell (Himself - Host);9ysv04sr:Steve Bunce (Himself);pu8fd1a9:John Rawling (Himself);hrzutl6b:Will Buckley (Himself);4leemiza:Greg Brady (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x23,2005-01-15,ry40inln:Christian O'Connell (Himself - Host);z1hlqu1w:Danny Kelly (Himself);pu8fd1a9:John Rawling (Himself);qs8mmk54:James Brown (Himself);hrzutl6b:Will Buckley (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x24,2005-01-22,ry40inln:Christian O'Connell (Himself - Host);dguo3ras:Richard Park (Himself);z2hsca0r:Bob Mills (Himself);hrzutl6b:Will Buckley (Himself);9ysv04sr:Steve Bunce (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x25,2005-01-29,ry40inln:Christian O'Connell (Himself - Host);ff58vvej:Gavin Peacock (Himself);pu8fd1a9:John Rawling (Himself);4leemiza:Greg Brady (Himself);9ysv04sr:Steve Bunce (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x26,2005-02-05,ry40inln:Christian O'Connell (Himself - Host);hrzutl6b:Will Buckley (Himself);z2hsca0r:Bob Mills (Himself);pu8fd1a9:John Rawling (Himself);ls5qb1br:Mark Bosnich (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x27,2005-02-12,ry40inln:Christian O'Connell (Himself - Host);4leemiza:Greg Brady (Himself);wjjq9pp4:Stuart Hall (Himself);k5okmclt:Gary O'Reilly (Himself);r7nxabxv:Tim Clark (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x28,2005-02-19,ry40inln:Christian O'Connell (Himself - Host);kfrf3udw:Dickie Davies (Himself);vgkimzup:Jeremy Beadle (Himself);ld6n65vj:Jeff Probyn (Himself);iv4cr5kf:Kevin Day (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x29,2005-02-26,ry40inln:Christian O'Connell (Himself - Host);pu8fd1a9:John Rawling (Himself);z2hsca0r:Bob Mills (Himself);4leemiza:Greg Brady (Himself);ff58vvej:Gavin Peacock (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x30,2005-03-05,ry40inln:Christian O'Connell (Himself - Host);9ysv04sr:Steve Bunce (Himself);c0evx1jf:Dominic Holland (Himself);qw6vdex8:Eleanor Oldroyd (Herself);enbbyz8g:Martin Kelner (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x31,2005-03-12,ry40inln:Christian O'Connell (Himself - Host);z1hlqu1w:Danny Kelly (Himself);hrzutl6b:Will Buckley (Himself);pu8fd1a9:John Rawling (Himself);wjjq9pp4:Stuart Hall (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x32,2005-03-19,ry40inln:Christian O'Connell (Himself - Host);enbbyz8g:Martin Kelner (Himself);9ysv04sr:Steve Bunce (Himself);z2hsca0r:Bob Mills (Himself);7j1ggbhy:Mark Bright (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x33,2005-03-26,ry40inln:Christian O'Connell (Himself - Host);n3r3jexu:Bobby Gould (Himself);hrzutl6b:Will Buckley (Himself);qw6vdex8:Eleanor Oldroyd (Herself);c82x62c0:John Oliver (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x34,2005-04-02,ry40inln:Christian O'Connell (Himself - Host);z1hlqu1w:Danny Kelly (Himself);pu8fd1a9:John Rawling (Himself);4leemiza:Greg Brady (Himself);7prq3luw:Terry Neill (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x35,2005-04-09,qeo0rxo6:Terry Wogan (Himself - Host);pu8fd1a9:John Rawling (Himself);z1hlqu1w:Danny Kelly (Himself);z2hsca0r:Bob Mills (Himself);7pd88ut6:Rick Wakeman (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x36,2005-04-16,kfrf3udw:Dickie Davies (Himself - Host);z2hsca0r:Bob Mills (Himself);hrzutl6b:Will Buckley (Himself);4leemiza:Greg Brady (Himself);n0c0toa2:Steve Cram (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x37,2005-04-22,ry40inln:Christian O'Connell (Himself - Host);n80zlxdw:Lembit Öpik (Himself);06me90au:Stephen Pound (Himself);mxlee101:Alan Duncan (Himself);z2hsca0r:Bob Mills (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x38,2005-04-23,ry40inln:Christian O'Connell (Himself - Host);enbbyz8g:Martin Kelner (Himself);dguo3ras:Richard Park (Himself);k5okmclt:Gary O'Reilly (Himself);r7nxabxv:Tim Clark (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x39,2005-04-30,ry40inln:Christian O'Connell (Himself - Host);9ysv04sr:Steve Bunce (Himself);c0evx1jf:Dominic Holland (Himself);ijizihag:Jim Thane (Himself);4leemiza:Greg Brady (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x40,2005-05-07,ry40inln:Christian O'Connell (Himself - Host);z2hsca0r:Bob Mills (Himself);hrzutl6b:Will Buckley (Himself);na8hpky3:Kriss Akabusi (Himself);4leemiza:Greg Brady (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x41,2005-05-14,ry40inln:Christian O'Connell (Himself - Host);ff58vvej:Gavin Peacock (Himself);z1hlqu1w:Danny Kelly (Himself);qw6vdex8:Eleanor Oldroyd (Herself);c0evx1jf:Dominic Holland (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
2x42,2005-05-21,ry40inln:Christian O'Connell (Himself - Host);pu8fd1a9:John Rawling (Himself);4leemiza:Greg Brady (Himself);9ysv04sr:Steve Bunce (Himself);z2hsca0r:Bob Mills (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x01,2005-09-03,ry40inln:Christian O'Connell (Himself - Host);pu8fd1a9:John Rawling (Himself);z1hlqu1w:Danny Kelly (Himself);4leemiza:Greg Brady (Himself);g4dqo61w:John Emburey (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x02,2005-09-09,ry40inln:Christian O'Connell (Himself - Host);hrzutl6b:Will Buckley (Himself);c82x62c0:John Oliver (Himself);66tzv6vy:Henry Blofeld (Himself);hwzlxj3d:Gideon Haigh (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x03,2005-09-17,ry40inln:Christian O'Connell (Himself - Host);pu8fd1a9:John Rawling (Himself);z2hsca0r:Bob Mills (Himself);ff58vvej:Gavin Peacock (Himself);9ysv04sr:Steve Bunce (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x04,2005-09-24,ry40inln:Christian O'Connell (Himself - Host);enbbyz8g:Martin Kelner (Himself);yipahedd:Sean Lock (Himself);4leemiza:Greg Brady (Himself);k5okmclt:Gary O'Reilly (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x05,2005-10-01,ry40inln:Christian O'Connell (Himself - Host);c0evx1jf:Dominic Holland (Himself);qw6vdex8:Eleanor Oldroyd (Herself);hrzutl6b:Will Buckley (Himself);7j1ggbhy:Mark Bright (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x06,2005-10-08,ry40inln:Christian O'Connell (Himself - Host);pu8fd1a9:John Rawling (Himself);z2hsca0r:Bob Mills (Himself);4leemiza:Greg Brady (Himself);n0c0toa2:Steve Cram (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x07,2005-10-15,ry40inln:Christian O'Connell (Himself - Host);dguo3ras:Richard Park (Himself);9ysv04sr:Steve Bunce (Himself);3lnbsttu:Trevor Nelson (Himself);r7nxabxv:Tim Clark (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x08,2005-10-22,kfrf3udw:Dickie Davies (Himself - Host);z1hlqu1w:Danny Kelly (Himself);hrzutl6b:Will Buckley (Himself);nu49zyrk:Mick Dennis (Himself);ytr9h3ic:Paul Tonkinson (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x09,2005-10-29,om2iuo4o:Gabby Logan (Herself - Host);pu8fd1a9:John Rawling (Himself);z2hsca0r:Bob Mills (Himself);bne00n41:Andy Parsons (Himself);9ysv04sr:Steve Bunce (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x10,2005-11-05,ry40inln:Christian O'Connell (Himself - Host);qs8mmk54:James Brown (Himself);qw6vdex8:Eleanor Oldroyd (Herself);r7nxabxv:Tim Clark (Himself);4leemiza:Greg Brady (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x11,2005-11-12,ry40inln:Christian O'Connell (Himself - Host);n3r3jexu:Bobby Gould (Himself);hrzutl6b:Will Buckley (Himself);iyl2oc4a:Roddy Forsyth (Himself);c82x62c0:John Oliver (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x12,2005-11-19,ry40inln:Christian O'Connell (Himself - Host);pu8fd1a9:John Rawling (Himself);enbbyz8g:Martin Kelner (Himself);kb3a51qs:Mark Watson (Himself);z2hsca0r:Bob Mills (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x13,2005-11-26,ry40inln:Christian O'Connell (Himself - Host);4leemiza:Greg Brady (Himself);nu49zyrk:Mick Dennis (Himself);p3q1pn34:Dougie Anderson (Himself);9ysv04sr:Steve Bunce (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x14,2005-12-04,ry40inln:Christian O'Connell (Himself - Host);4leemiza:Greg Brady (Himself);z1hlqu1w:Danny Kelly (Himself);z2hsca0r:Bob Mills (Himself);sas88cch:Clare Balding (Herself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x15,2005-12-10,ry40inln:Christian O'Connell (Himself - Host);pu8fd1a9:John Rawling (Himself);9lz8rl8l:Sid Waddell (Himself);9ysv04sr:Steve Bunce (Himself);c0evx1jf:Dominic Holland (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x16,2005-12-17,ry40inln:Christian O'Connell (Himself - Host);hrzutl6b:Will Buckley (Himself);c82x62c0:John Oliver (Himself);k5okmclt:Gary O'Reilly (Himself);dguo3ras:Richard Park (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x17,2005-12-24,ry40inln:Christian O'Connell (Himself - Host);4leemiza:Greg Brady (Himself);kb3a51qs:Mark Watson (Himself);z1hlqu1w:Danny Kelly (Himself);enbbyz8g:Martin Kelner (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x18,2005-12-31,ry40inln:Christian O'Connell (Himself - Host);4leemiza:Greg Brady (Himself);z2hsca0r:Bob Mills (Himself);pu8fd1a9:John Rawling (Himself);9ysv04sr:Steve Bunce (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x19,2006-02-04,qsu7x0im:Colin Murray (Himself - Host);4leemiza:Greg Brady (Himself);ld6n65vj:Jeff Probyn (Himself);c82x62c0:John Oliver (Himself);pu8fd1a9:John Rawling (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x20,2006-02-11,qsu7x0im:Colin Murray (Himself - Host);z2hsca0r:Bob Mills (Himself);enbbyz8g:Martin Kelner (Himself);hrzutl6b:Will Buckley (Himself);nu49zyrk:Mick Dennis (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x21,2006-02-18,qsu7x0im:Colin Murray (Himself - Host);qw6vdex8:Eleanor Oldroyd (Herself);9ysv04sr:Steve Bunce (Himself);xdkm2n7q:Ian Stone (Himself);5d7577dg:John Barnes (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x22,2006-02-25,qsu7x0im:Colin Murray (Himself - Host);dguo3ras:Richard Park (Himself);z6sylzks:Allison Curbishley (Herself);hrzutl6b:Will Buckley (Himself);z2hsca0r:Bob Mills (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x23,2006-03-04,qsu7x0im:Colin Murray (Himself - Host);z1hlqu1w:Danny Kelly (Himself);k5okmclt:Gary O'Reilly (Himself);kb3a51qs:Mark Watson (Himself);4leemiza:Greg Brady (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x24,2006-03-11,kfrf3udw:Dickie Davies (Himself - Host);hrzutl6b:Will Buckley (Himself);c0evx1jf:Dominic Holland (Himself);9ysv04sr:Steve Bunce (Himself);31ikidd9:Andrew Castle (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x25,2006-03-18,qsu7x0im:Colin Murray (Himself - Host);enbbyz8g:Martin Kelner (Himself);pu8fd1a9:John Rawling (Himself);z2hsca0r:Bob Mills (Himself);gzqcatsg:Geoffrey Mortlake (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x26,2006-03-25,qsu7x0im:Colin Murray (Himself - Host);z1hlqu1w:Danny Kelly (Himself);nu49zyrk:Mick Dennis (Himself);p3q1pn34:Dougie Anderson (Himself);iyl2oc4a:Roddy Forsyth (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x27,2006-04-01,qsu7x0im:Colin Murray (Himself - Host);4leemiza:Greg Brady (Himself);k5okmclt:Gary O'Reilly (Himself);dguo3ras:Richard Park (Himself);r7nxabxv:Tim Clark (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x28,2006-04-08,qsu7x0im:Colin Murray (Himself - Host);pu8fd1a9:John Rawling (Himself);z2hsca0r:Bob Mills (Himself);qw6vdex8:Eleanor Oldroyd (Herself);9ysv04sr:Steve Bunce (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x29,2006-04-15,qsu7x0im:Colin Murray (Himself - Host);hrzutl6b:Will Buckley (Himself);2si5a6d3:Rod Liddle (Himself);enbbyz8g:Martin Kelner (Himself);xdkm2n7q:Ian Stone (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x30,2006-04-22,qsu7x0im:Colin Murray (Himself - Host);c82x62c0:John Oliver (Himself);9ysv04sr:Steve Bunce (Himself);hfknvwbp:Jill Douglas (Herself);n3r3jexu:Bobby Gould (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x31,2006-04-29,qsu7x0im:Colin Murray (Himself - Host);31ikidd9:Andrew Castle (Himself);hrzutl6b:Will Buckley (Himself);4leemiza:Greg Brady (Himself);z2hsca0r:Bob Mills (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x32,2006-05-06,qsu7x0im:Colin Murray (Himself - Host);r7nxabxv:Tim Clark (Himself);enbbyz8g:Martin Kelner (Himself);5d7577dg:John Barnes (Himself);pu8fd1a9:John Rawling (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x33,2006-05-13,om2iuo4o:Gabby Logan (Herself - Host);c82x62c0:John Oliver (Himself);k5okmclt:Gary O'Reilly (Himself);4leemiza:Greg Brady (Himself);dguo3ras:Richard Park (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x34,2006-05-20,qsu7x0im:Colin Murray (Himself - Host);9ysv04sr:Steve Bunce (Himself);z2hsca0r:Bob Mills (Himself);na8hpky3:Kriss Akabusi (Himself);emxupsk0:Richard Seymour (Listener (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x35,2006-05-27,qsu7x0im:Colin Murray (Himself - Host);pu8fd1a9:John Rawling (Himself);xdkm2n7q:Ian Stone (Himself);z1hlqu1w:Danny Kelly (Himself);d1zrv28e:Jimmy Pursey (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
3x36,2006-06-03,qsu7x0im:Colin Murray (Himself - Host);4leemiza:Greg Brady (Himself);9ysv04sr:Steve Bunce (Himself);wlfagkqd:Matt Dawson (Himself);5dvk7gjz:Henning Wehn (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
4x01,2006-09-02,qsu7x0im:Colin Murray (Himself - Host);qw6vdex8:Eleanor Oldroyd (Herself);n3r3jexu:Bobby Gould (Himself);z2hsca0r:Bob Mills (Himself);enbbyz8g:Martin Kelner (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
4x02,2006-09-09,qsu7x0im:Colin Murray (Himself - Host);7j1ggbhy:Mark Bright (Himself);4leemiza:Greg Brady (Himself);pu8fd1a9:John Rawling (Himself);p3q1pn34:Dougie Anderson (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
4x03,2006-09-16,qsu7x0im:Colin Murray (Himself - Host);k5okmclt:Gary O'Reilly (Himself);dguo3ras:Richard Park (Himself);hrzutl6b:Will Buckley (Himself);xdkm2n7q:Ian Stone (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
4x04,2006-09-30,qsu7x0im:Colin Murray (Himself - Host);rayy78f0:Ian McGarry (Himself);4leemiza:Greg Brady (Himself);kb3a51qs:Mark Watson (Himself);2si5a6d3:Rod Liddle (Himself),https://en.wikipedia.org/wiki/List_of_Fighting_Talk_episodes
