Episode,Date,Guests (Himself/Herself - Role),References
35x10,2005-12-02,Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x11,2005-12-09,Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x12,2005-12-16,Alec Stewart (Himself);Jason Leonard (Himself);Matt Le Tissier (Himself);Colin Jackson (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x13,2005-12-23,Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x14,2005-12-30,Jamie Redknapp (Himself);Justin Rose (Himself);Jim Courier (Himself);Edwin Moses (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x15,2006-01-01,Justin Gatlin (Himself);Matthew Hoggard (Himself);Laura Davies (Herself);Joe Calzaghe (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x16,2006-01-06,Kenny Miller (Himself);Iestyn Harris (Himself);Kelly Sotherton (Herself);Maik Taylor (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x17,2006-01-20,Lee Carsley (Himself);Clinton Woods (Himself);Neil Hodgson (Himself);Chris Hoy (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x18,2006-01-27,Colin McRae (Himself);Robbie Keane (Himself);Oily Barkley (Himself);Paul McGinley (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x19,2006-02-03,Dwayne Peel (Himself);Mark Foster (Himself);Chris Coleman (Himself);Pippa Funnell (Herself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x20,2006-02-09,Darren Gough (Himself);Ledley King (Himself);Phil Taylor (Himself);Mark Lewis-Francis (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x21,2006-02-16,Martin Corry (Himself);David Davies (Himself);Niall Ouinn (Himself);Steve Redgrave (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x22,2006-03-03,Graham Taylor (Himself);Graeme Le Saux (Himself);Barry McGuigan (Himself);Peter Alliss (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x23,2006-03-10,Djibril Cisse (Himself);Kevin Campbell (Himself);Michael Vaughan (Himself);Steve Harmison (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x24,2006-03-17,Lee Pearson (Himself);Tim Cahill (Himself);Jamie Noon (Himself);Nigel Martyn (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x25,2006-03-24,Gareth Thomas (Himself);Paul Lawrie (Himself);Antti Niemi (Himself);Ken Doherty (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x26,2006-03-31,Richard Dunwoody (Himself);Mike Catt (Himself);Shelley Rudman (Herself);Jermaine Jenas (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x27,2006-04-07,Andrew Cole (Himself);Ashia Hansen (Herself);Richard Johnson (Himself);Peter Schmeichel (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x28,2006-04-14,Rob Howley (Himself);Sam Torrance (Himself);Dennis Taylor (Himself);James Cracknell (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x29,2006-04-21,Monty Panesar (Himself);Raphael Ibanez (Himself);Christine Ohuruogu (Herself);Matt Holland (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x30,2006-04-28,Richard Dunwoody (Himself);Mike Catt (Himself);Shelley Rudman (Herself);Jermaine Jenas (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x31,2006-05-05,Michaela Breeze (Herself);Dean Macey (Himself);Dennis Rommedahl (Himself);Shaun Udal (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x32,2006-05-12,Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x33,2006-05-19,Peter Lovenkrands (Himself);Chris Paterson (Himself);David Carry (Himself);Ben Ainslie (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x34,2006-05-26,Walter Smith (Himself);Jonathan Edwards (Himself);Ross Davenport (Himself);Nathan Robertson (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x35,2006-06-02,Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x36,2006-06-05,Martin Peters (Himself);Martin Johnson (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x37,2006-06-06,Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x38,2006-06-07,Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x39,2006-06-16,Zara Phillips (Herself);Fiona May (Herself);John Francome (Himself);Mike Tindall (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x40,2006-06-23,Marion Harewood (Himself);Gail Emms (Herself);Chris Cook (Himself);Jimmy Bullard (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
35x41,2006-07-07,Aravinda de Silva (Himself);Niall Madden (Himself);Allan McNish (Himself);Steve Cram (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
36x01,2006-09-15,Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
36x02,2006-09-22,Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
36x03,2006-09-29,Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Pat Cash (Himself);Denise Lewis (Herself);Philippe Senderos (Himself);Tony McCoy (Himself);Sue Barker (Herself - Presenter);,
36x04,2006-10-06,Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);Michael Campbell (Himself);Zinzan Brooke (Himself);Greg Rutherford (Himself);Alastair Cook (Himself);,
36x05,2006-10-13,Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);Michael Holding (Himself);Tanni Grey-Thompson (Herself);Peter Beardsley (Himself);Sam Torrance (Himself);,
36x06,2006-10-20,Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);Alec Stewart (Himself);Jamie Redknapp (Himself);Jason Gardener (Himself);Thomas Castaignede (Himself);,
36x07,2006-10-27,Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);Matt Burke (Himself);Mark Webber (Himself);Dean Ashton (Himself);Monty Panesar (Himself);,
36x08,2006-11-03,David Coulthard (Himself);Ricky Hatton (Himself);Robbie Keane (Himself);Iwan Thomas (Himself);Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);,
36x09,2006-11-10,Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);Lawrie Sanchez (Himself);Andrew Mehrtens (Himself);Kelly Holmes (Herself);Adrian Moorhouse (Himself);,
36x10,2006-11-24,Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);Gary McAllister (Himself);Jason Crump (Himself);Michael Vaughan (Himself);Paul Sculthorpe (Himself);,
36x11,2006-12-01,Amir Khan (Himself);Neil Hodgson (Himself);Gary Speed (Himself);Jonathan Edwards (Himself);Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);,
36x12,2006-12-08,Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);Bryan Robson (Himself);Philippe Saint Andre (Himself);Carl Fogarty (Himself);Michael Johnson (Himself);,
36x13,2006-12-15,Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);Shay Given (Himself);Ugo Ehiogu (Himself);David Moyes (Himself);Benni McCarthy (Himself);,
36x14,2006-12-22,Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);Brian Blessed (Himself);,
36x15,2006-12-29,Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);Sebastian Coe (Himself);Will Carling (Himself);Greg Rusedski (Himself);Phil Tufnell (Himself);,
36x16,2007-01-05,Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);Will Greenwood (Himself);Alex McLeish (Himself);James Cracknell (Himself);Christopher Dean (Himself);,
36x17,2007-01-12,Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);Sean Long (Himself);John Higgins (Himself);Bolo Zenden (Himself);Beth Tweddle (Herself);,
36x18,2007-01-19,Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);Chris Cairns (Himself);Gustavo Poyet (Himself);Keiron Cunningham (Himself);Nigel Martyn (Himself);,
36x19,2007-01-26,Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);,
36x20,2007-02-02,Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);,
36x21,2007-02-09,Sue Barker (Herself - Presenter);Kenny Logan (Himself);Peter Scudamore (Himself);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Dennis Taylor (Himself);Peter Reid (Himself);,
36x22,2007-02-16,Sue Barker (Herself - Presenter);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);,
36x23,2007-02-23,Sue Barker (Herself - Presenter);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Ian Poulter (Himself);Neil Robertson (Himself);Danny Crates (Himself);Matthew Taylor (Himself);,
36x24,2007-03-02,Sue Barker (Herself - Presenter);Ally McCoist (Himself - Team captain);Matt Dawson (Himself - Team captain);Matt Holland (Himself);Robin Cousins (Himself);Andy Priaulx (Himself);Mick Fitzgerald (Himself);,
36x25,2007-03-23,Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);Kelly Sotherton (Herself);Ken Doherty (Himself);Junior Witter (Himself);Graeme Le Saux (Himself);,
36x26,2007-03-30,Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);Dean Macey (Himself);Darren Gough (Himself);Gary Pallister (Himself);Laura Davies (Herself);,
36x27,2007-04-06,Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);Allan Wells (Himself);Gavin Hastings (Himself);Ray Wilkins (Himself);Steve Cram (Himself);,
36x28,2007-04-13,Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);,
36x29,2007-04-20,Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);Clinton Woods (Himself);Neil Warnock (Himself);,
37x03,2007-04-27,David Bentley (Himself);Joe Lydon (Himself);Graeme Sharp (Himself);James Hook (Himself);Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);,
37x04,2007-05-04,Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);Lawrence Dallaglio (Himself);David Weir (Himself);Victoria Pendleton (Herself);Ben Foster (Himself),
37x05,2007-05-11,Raphael Ibanez (Himself);Phil Tufnell (Himself);Colin Jackson (Himself);Joe Jordan (Himself);Sue Barker (Herself - Presenter);Ally McCoist (Himself);Matt Dawson (Himself);,
37x06,2007-05-18,Sam Torrance (Himself);Jonathan Davies (Himself);Gary McAllister (Himself);Peter Reid (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself);Ally McCoist (Himself);,
37x07,2007-09-15,Sue Barker (Herself - Presenter);Matt Dawson (Himself);Shane Warne (Himself);,
37x08,2007-09-22,Matt Taylor (Himself);Matthew Hoggard (Himself);James Cracknell (Himself);Nicola Sanders (Herself);Sue Barker (Herself - Presenter);Matt Dawson (Himself);Shane Warne (Himself);,
37x09,2007-09-29,Sue Barker (Herself - Presenter);Matt Dawson (Himself);Shane Warne (Himself);,
37x10,2007-10-06,Sue Barker (Herself - Presenter);Matt Dawson (Himself);Jamie Redknapp (Himself);,
37x11,2007-10-28,Craig Mottram (Himself);Robbie Keane (Himself);Andy Murray (Himself);Jamie Murray (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Jamie Redknapp (Himself - Team captain);,
37x12,2007-11-02,Mark Ramprakash (Himself);Denise Lewis (Herself);Martin Offiah (Himself);Dennis Taylor (Himself);Sue Barker (Herself - Presenter);Jamie Redknapp (Himself);Matt Dawson (Himself);,
37x14,2007-11-09,Ken Doherty (Himself);Gary Speed (Himself);Carl Fogarty (Himself);Gregor Townsend (Himself);Sue Barker (Herself - Presenter);,
37x15,2007-11-23,David Moyes (Himself);Robbie Paul (Himself);Matt Burke (Himself);Darren Campbell (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself);Ricky Hatton (Himself);,
37x16,2007-11-30,Alec Stewart (Himself);Chester Williams (Himself);Matt Le Tissier (Himself);Steve Backley (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
37x17,2007-12-07,Sue Barker (Herself - Presenter);Steve Redgrave (Himself);Jayne Torvill (Herself);Barry McGuigan (Himself);Tanni Grey-Thompson (Herself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
37x18,2007-12-14,Andrew Strauss (Himself);Paul McGinley (Himself);Christine Ohuruogu (Herself);Tim Henman (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
37x19,2007-12-23,Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
37x20,2007-12-30,Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
37x21,2008-01-06,Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
37x22,2008-01-13,Mike Catt (Himself);Lee Sharpe (Himself);Nick Dougherty (Himself);Sue Barker (Herself - Presenter);Mike Catt (Himself);Lee Sharpe (Himself);,
37x23,2008-01-20,Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
37x24,2008-01-27,Ian Rush (Himself);Mark James (Himself);Dominic Cork (Himself);Ieuan Evans (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself);Gary Speed (Himself);,
37x25,2008-02-08,Ryan Sidebottom (Himself);James McFadden (Himself);Jessica Ennis (Herself);Sean Long (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
37x26,2008-02-15,Sally Gunnell (Herself);Ray Wilkins (Himself);Peter Scudamore (Himself);Andy Nicol (Himself);Sue Barker (Herself - Presenter);Mike Catt (Himself);Lee Sharpe (Himself);,
37x27,2008-02-22,Glenn Hoddle (Himself);Mark Butcher (Himself);David O'Leary (Himself);Lawrence Dallaglio (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
37x28,2008-02-29,John Higgins (Himself);Pippa Funnell (Herself);Dean Macey (Himself);Mark Webber (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
37x29,2008-03-07,Graham Gooch (Himself);Liz McColgan (Herself);Scott Quinnell (Himself);Dennis Taylor (Himself);Sue Barker (Herself - Presenter);Phil Tufnell (Himself - Team captain);Dennis Taylor (Himself - Team captain);,
37x30,2008-03-12,Tim Cahill (Himself);Brad Friedel (Himself);Benni McCarthy (Himself);John Arne Riise (Himself);Sue Barker (Herself - Presenter);Phil Tufnell (Himself - Team captain);Dennis Taylor (Himself - Team captain);,
37x31,2008-03-21,Jermaine Pennant (Himself);Nigel Reo-Coker (Himself);Kevin Sinfield (Himself);Victoria Pendleton (Herself);Phil Tufnell (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);,
37x32,2008-03-28,Matthew Upson (Himself);Mark Selby (Himself);Teddy Sheringham (Himself);Ryan Jones (Himself);Phil Tufnell (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);,
37x33,2008-04-04,Chris Coleman (Himself);Jason Gardener (Himself);Jermaine Jenas (Himself);Thomas Castaignede (Himself);Phil Tufnell (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);,
37x34,2008-04-11,Seb Sanders (Himself);Marlon Devonish (Himself);Robert Green (Himself);Nick Easter (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
37x35,2008-04-18,Mary Peters (Herself);Terry Butcher (Himself);Sam Torrance (Himself);Sharron Davies (Herself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
37x36,2008-04-25,David Haye (Himself);Phillips Idowu (Himself);Danny Cipriani (Himself);Katherine Grainger (Herself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x01,2008-05-02,Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x02,2008-05-09,Shane Williams (Himself);Liam Tancock (Himself);Kevin Doyle (Himself);Jermain Defoe (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x03,2008-05-16,Steve Perryman (Himself);Dave Beasant (Himself);Michael Thomas (Himself);Ray Parlour (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x04,2008-05-23,Richard Hadlee (Himself);Will Carling (Himself);Richard Dunwoody (Himself);Adrian Moorhouse (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x05,2008-05-30,Sue Barker (Herself - Presenter);Phil Tufnell (Himself);Matt Dawson (Himself);,
38x06,2008-06-11,Sue Barker (Herself - Presenter);Phil Tufnell (Himself);Matt Dawson (Himself);Mo Farah (Himself);Rebecca Romero (Herself);Jamie Murray (Himself);James Hook (Himself),
38x07,2008-09-05,Phil Tufnell (Himself);Matt Dawson (Himself);Sue Barker (Herself - Presenter);,
38x08,2008-09-12,Phil Tufnell (Himself);Matt Dawson (Himself);Sue Barker (Herself - Presenter);,
38x09,2008-09-19,Mark Foster (Himself);Shaun Pollock (Himself);Graeme Souness (Himself);Mike Catt (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x10,2008-09-26,Rebecca Adlington (Herself);Jimmy Bullard (Himself);Paul Sackey (Himself);Ben Ainslie (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x11,2008-10-03,Ryan Sidebottom (Himself);Natasha Danvers (Herself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Phil Vickery (Himself);Stephen Maguire (Himself),
38x12,2008-10-17,Sue Barker (Herself - Presenter);Zac Purchase (Himself);David Bentley (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);David Haye (Himself);David Strettle (Himself),
38x13,2008-10-24,David Roberts (Himself);Marcus Trescothick (Himself);Matt Holland (Himself);Nicole Cooke (Herself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x14,2008-11-17,Pat Cash (Himself);Alec Stewart (Himself);Steve Cram (Himself);Dion Dublin (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x15,2008-11-11,Sam Torrance (Himself);Graham Thorpe (Himself);Barry McGuigan (Himself);Ieuan Evans (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
38x16,2008-11-24,David Davies (Himself);Phillips Idowu (Himself);Nick Easter (Himself);Timmy Murphy (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
38x17,2008-12-01,Andrew Castle (Himself);Tony McCoy (Himself);Roger Black (Himself);Mark Regan (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
38x18,2008-12-08,Shaun Murphy (Himself);Kevin Doyle (Himself);Rebecca Romero (Herself);Joe Worsley (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x19,2008-12-15,Sue Barker (Herself - Presenter);Raphael Ibanez (Himself);Mark Schwarzer (Himself);David Weir (Himself);Louis Smith (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x20,2008-12-23,Frank Skinner (Himself);Nicky Byrne (Himself);Ben Shephard (Himself);Gareth Gates (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
38x21,2009-01-02,Matthew Hoggard (Himself);Joe Hart (Himself);Jason Kenny (Himself);Mark Selby (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
38x22,2009-02-07,Michael Johnson (Himself);Phil Brown (Himself);Zinzan Brooke (Himself);Tim Henman (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x23,2009-01-16,Michael Vaughan (Himself);Iain Dowie (Himself);Natasha Danvers (Herself);James Toseland (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x24,2009-01-23,Joleon Lescott (Himself);Beth Tweddle (Herself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x25,2009-01-30,Stuart Broad (Himself);Ali Carter (Himself);Peter Norfolk (Himself);Graeme Le Saux (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x26,2009-02-06,Dennis Taylor (Himself);Mark Butcher (Himself);Mark Warnock (Himself);Lawrence Dallaglio (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x27,2009-02-13,Shirley Robertson (Herself);Denise Lewis (Herself);Matt Le Tissier (Himself);Will Greenwood (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x28,2009-02-20,Will Carling (Himself);Peter Scudamore (Himself);Ronnie Irani (Himself);Ian Holloway (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
38x29,2009-02-27,Oliver Wilson (Himself);Matthew Stevens (Himself);Tom James (Himself);Iwan Thomas (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
38x30,2009-03-06,Patrick Kielty (Himself);Ronan Keating (Himself);Bradley Walsh (Himself);DJ Spoony (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
38x31,2009-03-20,Ken Doherty (Himself);Martin Offiah (Himself);Ray Parlour (Himself);Gary Speed (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x32,2009-04-01,Phil Taylor (Himself);David Coulthard (Himself);Richard Dunwoody (Himself);Alan Curbishley (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x33,2009-04-04,Mark Ramprakash (Himself);Sharron Davies (Herself);Brian Moore (Himself);Sir Steve Redgrave (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x34,2009-04-10,Andy Gray (Himself);Justin Marshall (Himself);Paul Lambert (Himself);Martin Brundle (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x35,2009-04-17,Kelly Sotherton (Herself);Gail Emms (Herself);Kevin Davies Joe Calzaghe (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x36,2009-04-24,Allan Lamb (Himself);Damon Hill (Himself);Jamie Redknapp (Himself);Sebastian Coe (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
